Event ID,Condition,Agent,Reporting Agency,Affected Population,City,Event Start Date,Event End Date,Outcome,Cost of Damages ($)
7480.0,Chocolate Poisoning,Zombie Virus,National Cheese Board,28238.0,New York,2019-12-21,2022-05-17,Turned Into Zombie,938154.38
8505.0,Zombie Virus Outbreak,Mutant Chocolate Strain,FBI,47722.0,New York,2015-04-10,2022-03-12,Recovered with Allergies,
2994.0,Alien Flu,Invisible Dog Virus,NASA,48675.0,Austin,2014-11-20,2022-05-11,Recovered with Allergies,1844392.2
2323.0,Gluten Intolerance Pandemic,Zombie Virus,National Cheese Board,16196.0,New York,2019-10-22,2022-05-11,Mutated,1843804.13
8768.0,Tickling Fever,Radioactive Cheese,National Cheese Board,3043.0,San Francisco,,2022-05-19,Recovered with Allergies,1608279.77
2011.0,Dancing Plague,Radioactive Cheese,WHO,11704.0,Boston,2017-09-22,2021-11-22,Still Dancing,319944.0
7903.0,Radioactive Cheese Contamination,Zombie Virus,Banana Safety Commission,296.0,,2019-09-20,2021-11-04,Turned Into Zombie,299140.43
1688.0,Gluten Intolerance Pandemic,Wheat Molecule Mutation,Intergalactic Health Organization,44788.0,Boston,2018-07-14,2021-11-21,Mutated,1128803.92
,Banana Peel Slip Epidemic,Funky Dance Bacteria,PAHO,39795.0,Boston,2020-04-25,2022-04-05,Recovered with Allergies,1456286.23
4447.0,,,NASA,25037.0,Miami,2019-12-02,2021-12-12,Banished to Space,1809555.84
8897.0,,Banana Peels,World Dance Federation,30285.0,Boston,2021-04-17,2022-07-26,Became Infected,1788598.58
8255.0,Mobile Phone Radiation Syndrome,Wheat Molecule Mutation,Intergalactic Health Organization,13706.0,Austin,2018-12-30,2022-07-15,Recovered with Allergies,314878.52
9075.0,Dancing Plague,Wheat Molecule Mutation,WHO,15228.0,San Francisco,2019-04-14,2021-11-12,Still Dancing,1990970.53
9632.0,Zombie Virus Outbreak,Cellular Rays,Banana Safety Commission,28956.0,Boston,2020-11-04,2021-11-19,Mutated,317810.98
3462.0,Dancing Plague,Alien Spores,Intergalactic Health Organization,2739.0,Miami,2019-03-28,2022-01-06,Cured,1681035.91
6123.0,,Tickling Bacteria,Banana Safety Commission,33405.0,New York,2014-06-02,2021-11-19,Mutated,1175956.38
5178.0,Invisible Dog Bites,Cellular Rays,WHO,1518.0,,2015-05-21,2022-02-11,Developed Superpowers,1358181.52
7149.0,Chocolate Poisoning,Mutant Chocolate Strain,National Cheese Board,282.0,Boston,2016-06-26,2022-04-30,Still Dancing,1209923.7
2752.0,,Wheat Molecule Mutation,Intergalactic Health Organization,39703.0,San Francisco,2017-08-01,2022-02-17,Became Infected,
5629.0,Dancing Plague,Tickling Bacteria,FBI,14282.0,San Francisco,,2022-01-21,Turned Into Zombie,1276009.88
6916.0,,Banana Peels,National Cheese Board,23574.0,Miami,2019-07-19,2022-05-26,Became Infected,1698084.32
5546.0,,Tickling Bacteria,PAHO,34704.0,San Francisco,2019-03-18,2022-03-23,Lost Sense of Humor,312964.12
4359.0,Tickling Fever,Wheat Molecule Mutation,Intergalactic Health Organization,16743.0,Miami,2020-04-16,2021-11-15,Recovered with Allergies,1734079.93
6013.0,Dancing Plague,Tickling Bacteria,FBI,24514.0,Boston,2021-03-13,2022-06-22,Mutated,1985941.87
,Gluten Intolerance Pandemic,Alien Spores,National Cheese Board,25569.0,Miami,2021-08-10,2021-10-25,Recovered with Allergies,1324706.06
5014.0,Gluten Intolerance Pandemic,Mutant Chocolate Strain,WHO,25533.0,New York,2016-10-25,2021-11-18,Still Dancing,1952840.4
1899.0,Zombie Virus Outbreak,Zombie Virus,PAHO,2798.0,San Francisco,2015-12-17,2022-02-05,Quarantined,443667.66
2189.0,Chocolate Poisoning,Invisible Dog Virus,Intergalactic Health Organization,43535.0,Miami,2017-03-29,2022-02-21,Lost Sense of Humor,1659419.83
1652.0,,Alien Spores,Intergalactic Health Organization,1650.0,New York,2021-08-09,2022-02-21,Quarantined,342248.73
8996.0,Gluten Intolerance Pandemic,Radioactive Cheese,NASA,43109.0,New York,2016-01-09,2022-03-15,Quarantined,1034305.81
,Mobile Phone Radiation Syndrome,Banana Peels,National Cheese Board,49747.0,New York,2020-04-24,2021-11-11,Developed Superpowers,1329749.81
1575.0,Banana Peel Slip Epidemic,,World Dance Federation,3873.0,San Francisco,2021-03-14,2021-11-09,Cured,1322223.19
9524.0,Mobile Phone Radiation Syndrome,Zombie Virus,WHO,43698.0,Boston,2016-07-24,2021-10-14,Lost Sense of Humor,1343367.58
5307.0,Zombie Virus Outbreak,Tickling Bacteria,NASA,29077.0,Austin,2021-02-25,2022-02-05,Banished to Space,645244.76
9480.0,Zombie Virus Outbreak,Invisible Dog Virus,NASA,37748.0,New York,2018-10-26,2021-11-26,Developed Superpowers,1947573.59
7753.0,Banana Peel Slip Epidemic,Funky Dance Bacteria,PAHO,5779.0,Austin,2019-01-03,2021-11-22,Lost Sense of Humor,18073.22
,Mobile Phone Radiation Syndrome,Mutant Chocolate Strain,National Cheese Board,38379.0,New York,2021-05-07,2022-05-11,Cured,1243891.91
2055.0,Alien Flu,Cellular Rays,Intergalactic Health Organization,,Chicago,2019-10-17,2022-04-20,Turned Into Zombie,1732888.89
7026.0,Alien Flu,Banana Peels,,15116.0,San Francisco,2021-09-29,2022-02-09,Mutated,1782770.84
5369.0,Radioactive Cheese Contamination,Alien Spores,National Cheese Board,18070.0,Chicago,2018-01-20,2021-11-30,Banished to Space,1441809.78
2324.0,Dancing Plague,Radioactive Cheese,National Cheese Board,13480.0,Chicago,2014-08-26,2022-05-30,Recovered with Allergies,1151750.35
4595.0,Invisible Dog Bites,Radioactive Cheese,Banana Safety Commission,40394.0,Chicago,2015-10-17,2022-04-27,Developed Superpowers,917383.44
4827.0,Chocolate Poisoning,Tickling Bacteria,NASA,1840.0,Miami,2018-06-16,2022-05-29,Mutated,
3323.0,Gluten Intolerance Pandemic,Invisible Dog Virus,National Cheese Board,3194.0,San Francisco,2019-11-01,2022-04-27,Quarantined,853072.77
2882.0,Gluten Intolerance Pandemic,Wheat Molecule Mutation,National Cheese Board,44530.0,Chicago,2016-12-14,2022-05-02,Lost Sense of Humor,1401285.83
2153.0,Dancing Plague,Funky Dance Bacteria,WHO,39785.0,New York,2021-01-12,2022-05-31,Cured,1463760.84
4370.0,Dancing Plague,Mutant Chocolate Strain,National Cheese Board,30216.0,New York,,2021-12-09,Recovered with Allergies,1031950.89
9288.0,Zombie Virus Outbreak,Radioactive Cheese,Intergalactic Health Organization,49357.0,,2016-09-07,,Banished to Space,1482919.47
1276.0,Mobile Phone Radiation Syndrome,Wheat Molecule Mutation,World Dance Federation,23348.0,San Francisco,2016-01-05,2022-03-04,Cured,1059268.09
6404.0,Dancing Plague,Cellular Rays,FBI,41943.0,Chicago,2020-11-28,2021-12-22,Became Infected,199216.65
6292.0,Zombie Virus Outbreak,Radioactive Cheese,PAHO,25201.0,Miami,2018-10-20,2022-02-27,Lost Sense of Humor,1703972.06
9523.0,,Cellular Rays,NASA,37161.0,New York,2016-08-08,2022-03-08,Cured,1741608.5
5198.0,Tickling Fever,Mutant Chocolate Strain,NASA,42461.0,New York,2015-03-12,2021-12-20,Lost Sense of Humor,536590.13
4696.0,Gluten Intolerance Pandemic,Mutant Chocolate Strain,NASA,20982.0,Boston,2016-11-04,2022-07-15,Cured,1573934.66
4202.0,Invisible Dog Bites,Mutant Chocolate Strain,National Cheese Board,38056.0,New York,2017-04-01,2022-04-03,Lost Sense of Humor,1024786.14
3086.0,Invisible Dog Bites,Zombie Virus,NASA,39654.0,,2020-06-03,2021-12-27,Recovered with Allergies,252434.22
1306.0,Chocolate Poisoning,Tickling Bacteria,Banana Safety Commission,,Chicago,2018-02-06,2022-03-08,Lost Sense of Humor,799007.4
1883.0,Chocolate Poisoning,Alien Spores,FBI,989.0,Austin,2021-06-01,2021-11-18,Recovered with Allergies,157721.16
7663.0,Mobile Phone Radiation Syndrome,Invisible Dog Virus,Intergalactic Health Organization,11701.0,Miami,2018-11-07,2022-03-27,Recovered with Allergies,1574001.66
7189.0,Mobile Phone Radiation Syndrome,Radioactive Cheese,NASA,9335.0,Boston,2018-12-06,,Quarantined,396485.76
5289.0,Radioactive Cheese Contamination,Radioactive Cheese,World Dance Federation,7140.0,Chicago,2015-10-29,2022-04-22,,332961.84
4589.0,Gluten Intolerance Pandemic,Mutant Chocolate Strain,WHO,27127.0,Austin,2016-11-22,2021-10-18,Turned Into Zombie,421032.57
4641.0,Tickling Fever,Zombie Virus,Intergalactic Health Organization,4412.0,San Francisco,2017-05-18,2021-10-02,Quarantined,456131.37
8336.0,Alien Flu,Tickling Bacteria,NASA,47884.0,Miami,2016-04-13,,Cured,1349534.6
6108.0,Invisible Dog Bites,Banana Peels,NASA,44783.0,Boston,2020-06-25,2022-07-25,Turned Into Zombie,1279008.96
3162.0,Zombie Virus Outbreak,Funky Dance Bacteria,PAHO,24369.0,Boston,2015-02-16,2022-03-05,Became Infected,263026.57
7709.0,Chocolate Poisoning,Tickling Bacteria,WHO,25836.0,San Francisco,2017-01-04,2022-05-28,Developed Superpowers,1450216.28
6167.0,Mobile Phone Radiation Syndrome,Invisible Dog Virus,Intergalactic Health Organization,,Austin,2015-09-10,2022-01-15,Cured,
4141.0,Radioactive Cheese Contamination,Cellular Rays,WHO,49262.0,Boston,2020-01-28,2022-07-26,Still Dancing,917658.1
7131.0,Invisible Dog Bites,Tickling Bacteria,FBI,2265.0,Austin,,2021-11-20,Mutated,254095.62
5603.0,Mobile Phone Radiation Syndrome,Mutant Chocolate Strain,WHO,6325.0,Miami,2018-09-18,,Recovered with Allergies,1418708.98
1154.0,Mobile Phone Radiation Syndrome,Funky Dance Bacteria,NASA,43841.0,Chicago,2016-09-23,2022-04-29,Quarantined,755563.18
4630.0,Chocolate Poisoning,Zombie Virus,Intergalactic Health Organization,4867.0,New York,2015-11-26,2022-01-16,Became Infected,
9652.0,Zombie Virus Outbreak,Alien Spores,National Cheese Board,20536.0,,2018-03-27,2022-06-14,Cured,857305.78
,Gluten Intolerance Pandemic,Tickling Bacteria,,12860.0,Boston,2015-05-29,2022-05-07,Lost Sense of Humor,102493.26
9982.0,,,PAHO,38649.0,,2019-08-03,2021-10-16,Developed Superpowers,1408461.68
7797.0,Gluten Intolerance Pandemic,,FBI,49452.0,Boston,2021-08-06,2022-05-27,Quarantined,1107253.78
,Tickling Fever,Zombie Virus,PAHO,15077.0,San Francisco,2014-07-29,2022-04-29,Mutated,871318.62
4709.0,Gluten Intolerance Pandemic,Radioactive Cheese,WHO,30385.0,Miami,2021-03-22,2022-07-10,,407096.22
2867.0,Dancing Plague,Tickling Bacteria,PAHO,7479.0,Boston,2018-08-18,2022-07-10,Mutated,1250564.71
,Chocolate Poisoning,Funky Dance Bacteria,WHO,18601.0,,2015-01-02,2022-03-28,Recovered with Allergies,
8263.0,Banana Peel Slip Epidemic,Mutant Chocolate Strain,FBI,22625.0,San Francisco,2020-10-11,2022-06-28,Lost Sense of Humor,861202.73
4764.0,Banana Peel Slip Epidemic,Invisible Dog Virus,National Cheese Board,11382.0,Boston,2016-05-15,2021-12-23,Cured,117687.87
9553.0,Radioactive Cheese Contamination,Tickling Bacteria,WHO,30634.0,Austin,2016-08-26,2022-06-17,Lost Sense of Humor,1554609.28
1456.0,Radioactive Cheese Contamination,Invisible Dog Virus,FBI,42295.0,Boston,2019-08-24,2022-04-27,Turned Into Zombie,184623.98
4561.0,Invisible Dog Bites,Cellular Rays,PAHO,15127.0,Austin,,2021-11-30,Lost Sense of Humor,1782225.02
4110.0,Alien Flu,Wheat Molecule Mutation,World Dance Federation,42797.0,Chicago,,,Recovered with Allergies,1735811.37
4529.0,Mobile Phone Radiation Syndrome,Alien Spores,Intergalactic Health Organization,17902.0,Boston,,2022-01-14,Quarantined,1942324.4
5907.0,Mobile Phone Radiation Syndrome,Invisible Dog Virus,PAHO,6650.0,Miami,2020-01-10,2021-10-10,Mutated,1817340.28
5968.0,Chocolate Poisoning,Funky Dance Bacteria,NASA,,Boston,2015-04-06,2022-05-02,Became Infected,1942958.27
9541.0,Tickling Fever,Cellular Rays,National Cheese Board,44447.0,San Francisco,,2022-05-06,Turned Into Zombie,1775116.11
5547.0,Invisible Dog Bites,,NASA,,New York,2014-11-14,2022-03-27,Quarantined,229454.67
5083.0,Chocolate Poisoning,Tickling Bacteria,NASA,16461.0,Austin,2020-07-26,2021-12-04,Recovered with Allergies,878175.32
1108.0,Banana Peel Slip Epidemic,Banana Peels,FBI,24332.0,Miami,2015-04-27,,Still Dancing,156931.94
8751.0,Zombie Virus Outbreak,Tickling Bacteria,World Dance Federation,41910.0,Austin,2017-05-25,2021-10-16,Quarantined,1092869.92
2231.0,Chocolate Poisoning,Tickling Bacteria,FBI,41858.0,,2020-07-26,2021-11-08,Recovered with Allergies,1061864.74
1576.0,Invisible Dog Bites,Tickling Bacteria,PAHO,150.0,San Francisco,2021-04-18,2021-12-14,,1844745.83
1240.0,Mobile Phone Radiation Syndrome,Tickling Bacteria,Banana Safety Commission,15433.0,Miami,2019-12-01,2022-06-02,Cured,1939541.02
8566.0,Alien Flu,Tickling Bacteria,PAHO,,New York,2016-09-15,2021-11-19,Still Dancing,522989.87
6809.0,Tickling Fever,Banana Peels,NASA,36058.0,Austin,2014-10-23,2022-02-05,Quarantined,1166714.14
7721.0,Radioactive Cheese Contamination,Wheat Molecule Mutation,WHO,48666.0,Chicago,2019-02-02,2022-06-16,Recovered with Allergies,931561.37
1370.0,Gluten Intolerance Pandemic,Invisible Dog Virus,Intergalactic Health Organization,11559.0,New York,2014-08-18,2022-04-26,Lost Sense of Humor,1095736.67
7054.0,Zombie Virus Outbreak,Alien Spores,NASA,46965.0,New York,2015-10-16,2022-04-28,Mutated,
1097.0,Dancing Plague,Invisible Dog Virus,,,Miami,2017-07-23,2022-02-08,Banished to Space,1828678.2
6606.0,Zombie Virus Outbreak,Cellular Rays,WHO,1538.0,San Francisco,2015-09-09,2021-12-22,Lost Sense of Humor,1792770.92
9156.0,,Tickling Bacteria,FBI,34271.0,Austin,2018-08-01,2021-11-17,Lost Sense of Humor,249859.68
3455.0,Banana Peel Slip Epidemic,Funky Dance Bacteria,FBI,8134.0,Austin,2020-03-07,2022-06-02,Banished to Space,693494.81
4446.0,Invisible Dog Bites,Invisible Dog Virus,,28742.0,New York,2021-07-19,2021-11-07,Became Infected,1506786.27
5811.0,Dancing Plague,Tickling Bacteria,Banana Safety Commission,29357.0,San Francisco,2016-08-08,2022-02-21,Developed Superpowers,1369554.28
8827.0,Mobile Phone Radiation Syndrome,Alien Spores,FBI,44450.0,New York,2017-07-02,2022-02-19,Quarantined,1264229.15
3691.0,Mobile Phone Radiation Syndrome,Invisible Dog Virus,FBI,37377.0,Miami,2018-10-01,2022-06-03,Developed Superpowers,1987651.81
1972.0,Alien Flu,Tickling Bacteria,Banana Safety Commission,6290.0,Boston,2019-10-05,2022-03-04,Recovered with Allergies,677185.44
8806.0,Alien Flu,Radioactive Cheese,FBI,,Boston,2019-01-09,2021-10-15,,1032921.17
3923.0,Tickling Fever,Alien Spores,Banana Safety Commission,34333.0,Chicago,2021-08-10,2022-07-07,Lost Sense of Humor,1958404.99
6001.0,Zombie Virus Outbreak,Wheat Molecule Mutation,National Cheese Board,44931.0,New York,2014-07-20,2021-11-07,Mutated,1392626.8
1808.0,Gluten Intolerance Pandemic,,World Dance Federation,15762.0,Austin,2020-08-18,2022-02-21,Banished to Space,1299117.14
8476.0,Tickling Fever,Invisible Dog Virus,NASA,16014.0,New York,2015-12-09,2021-11-14,Still Dancing,
6963.0,Alien Flu,Zombie Virus,WHO,27792.0,Austin,2021-09-19,2021-10-19,Lost Sense of Humor,497080.52
6935.0,Invisible Dog Bites,Alien Spores,,34245.0,Boston,,2022-02-09,Lost Sense of Humor,758059.01
,Mobile Phone Radiation Syndrome,Zombie Virus,PAHO,6135.0,New York,,2022-06-24,Banished to Space,932369.97
1327.0,Tickling Fever,Alien Spores,FBI,32441.0,San Francisco,2015-10-29,2021-12-19,Developed Superpowers,996934.43
1682.0,Dancing Plague,Zombie Virus,WHO,30591.0,San Francisco,2015-04-06,2022-03-06,Still Dancing,1804763.68
,Alien Flu,Funky Dance Bacteria,National Cheese Board,44214.0,Miami,2015-02-26,2022-05-11,Lost Sense of Humor,218887.91
1753.0,Radioactive Cheese Contamination,Funky Dance Bacteria,Banana Safety Commission,47207.0,Austin,2016-05-08,2021-10-01,Quarantined,500463.38
9114.0,Alien Flu,Zombie Virus,PAHO,17447.0,San Francisco,2014-06-14,2022-02-01,Mutated,291549.44
2606.0,Zombie Virus Outbreak,Radioactive Cheese,PAHO,40097.0,Miami,2018-08-08,2022-05-28,Became Infected,1471944.9
7525.0,Chocolate Poisoning,Banana Peels,World Dance Federation,37044.0,Chicago,,2022-01-24,Banished to Space,1941306.7
4578.0,Dancing Plague,Zombie Virus,NASA,41429.0,Boston,2018-12-05,2022-06-20,Turned Into Zombie,1788451.8
5666.0,Alien Flu,,NASA,3399.0,Boston,2015-01-09,2021-11-05,Banished to Space,1447985.03
8208.0,Alien Flu,Zombie Virus,FBI,47929.0,Austin,2020-02-09,2022-05-03,Lost Sense of Humor,47937.99
3845.0,,Radioactive Cheese,World Dance Federation,38894.0,New York,2017-05-30,2021-11-17,Cured,697326.59
3938.0,Dancing Plague,Mutant Chocolate Strain,PAHO,,Boston,2019-06-02,2022-05-04,Became Infected,1727918.01
7319.0,Gluten Intolerance Pandemic,Wheat Molecule Mutation,National Cheese Board,38005.0,Boston,2018-03-09,2021-11-27,Still Dancing,1307875.16
3427.0,Banana Peel Slip Epidemic,Radioactive Cheese,FBI,13935.0,Chicago,2020-06-10,2021-11-28,Cured,423154.64
9356.0,Dancing Plague,Banana Peels,,42436.0,Miami,2014-11-15,2021-12-16,Quarantined,935641.83
9156.0,Dancing Plague,Zombie Virus,National Cheese Board,7068.0,Miami,2019-03-26,2022-01-26,Mutated,180396.67
7907.0,Invisible Dog Bites,Funky Dance Bacteria,NASA,20704.0,Miami,2019-11-11,2022-02-03,,1043999.07
8732.0,Gluten Intolerance Pandemic,Invisible Dog Virus,NASA,13641.0,,2017-09-06,2022-04-24,Still Dancing,1802551.75
6886.0,Banana Peel Slip Epidemic,Banana Peels,Intergalactic Health Organization,8705.0,Austin,2016-01-15,2022-03-08,Recovered with Allergies,82244.1
6168.0,Mobile Phone Radiation Syndrome,Radioactive Cheese,NASA,439.0,Austin,2014-07-16,2021-12-23,Banished to Space,1229713.59
4281.0,Invisible Dog Bites,Banana Peels,Intergalactic Health Organization,39709.0,Austin,2020-11-05,2021-10-03,Recovered with Allergies,470039.88
9810.0,Tickling Fever,,NASA,16569.0,Austin,2017-07-31,2022-03-05,,1980818.22
3712.0,,Mutant Chocolate Strain,Banana Safety Commission,35274.0,Austin,2015-08-06,2022-03-25,Became Infected,134877.93
5954.0,Gluten Intolerance Pandemic,Wheat Molecule Mutation,Intergalactic Health Organization,18705.0,Chicago,2020-07-30,2022-07-05,Developed Superpowers,1236496.31
4723.0,Invisible Dog Bites,Mutant Chocolate Strain,Banana Safety Commission,23547.0,Miami,2018-07-19,2022-06-08,Quarantined,516459.52
2686.0,Mobile Phone Radiation Syndrome,Wheat Molecule Mutation,WHO,25244.0,New York,2020-03-30,2021-12-18,Recovered with Allergies,1765513.81
8440.0,Invisible Dog Bites,Invisible Dog Virus,Banana Safety Commission,9818.0,Boston,2015-08-18,2021-11-12,Lost Sense of Humor,248249.95
2606.0,Chocolate Poisoning,Zombie Virus,National Cheese Board,28395.0,Boston,2021-02-17,2022-05-05,Quarantined,861358.96
5239.0,Alien Flu,Funky Dance Bacteria,Intergalactic Health Organization,11167.0,San Francisco,2019-03-20,2022-04-16,,374796.28
9810.0,Gluten Intolerance Pandemic,Banana Peels,FBI,38324.0,Boston,2021-03-03,2022-03-28,Developed Superpowers,1599890.23
6103.0,Tickling Fever,Banana Peels,National Cheese Board,9445.0,Austin,,2022-04-25,Turned Into Zombie,706129.91
9545.0,Chocolate Poisoning,Mutant Chocolate Strain,Intergalactic Health Organization,9963.0,Austin,2017-04-03,2022-04-11,Turned Into Zombie,377492.83
1280.0,Gluten Intolerance Pandemic,Radioactive Cheese,PAHO,8835.0,Miami,,2021-10-11,Quarantined,1453172.63
5932.0,Zombie Virus Outbreak,Zombie Virus,NASA,12002.0,Miami,,2022-04-22,Became Infected,1635348.55
4550.0,Dancing Plague,Radioactive Cheese,NASA,41615.0,Boston,2016-10-17,2022-02-02,Still Dancing,927479.0
2959.0,Mobile Phone Radiation Syndrome,Zombie Virus,Banana Safety Commission,22454.0,Miami,2017-10-11,2021-12-10,Turned Into Zombie,760804.56
1389.0,Invisible Dog Bites,Cellular Rays,National Cheese Board,34287.0,Boston,2018-04-05,2022-05-07,Cured,1266127.66
6183.0,Banana Peel Slip Epidemic,Radioactive Cheese,,14501.0,,2015-06-09,2021-12-10,Turned Into Zombie,1304536.19
4867.0,Banana Peel Slip Epidemic,Tickling Bacteria,NASA,31014.0,Boston,2020-03-16,2022-01-28,Mutated,1323187.06
5360.0,Invisible Dog Bites,Invisible Dog Virus,World Dance Federation,34124.0,Boston,2020-08-28,2022-06-30,Still Dancing,555136.5
3053.0,Zombie Virus Outbreak,Banana Peels,Intergalactic Health Organization,5382.0,Miami,2014-07-31,2022-07-26,Mutated,1882898.43
6008.0,Dancing Plague,Mutant Chocolate Strain,Banana Safety Commission,26313.0,Miami,2018-07-11,2021-11-11,Banished to Space,430821.27
9359.0,Chocolate Poisoning,Wheat Molecule Mutation,WHO,38615.0,New York,2021-09-28,2022-04-25,Became Infected,
7316.0,Mobile Phone Radiation Syndrome,Radioactive Cheese,FBI,47604.0,New York,2021-06-01,2022-05-01,,570969.41
3166.0,Mobile Phone Radiation Syndrome,Funky Dance Bacteria,PAHO,20417.0,Miami,2016-08-27,2021-12-15,Quarantined,1862591.4
9106.0,Alien Flu,Cellular Rays,Intergalactic Health Organization,11968.0,Chicago,2017-05-21,2022-02-26,Lost Sense of Humor,1657598.43
7272.0,Zombie Virus Outbreak,Cellular Rays,National Cheese Board,42058.0,Chicago,2020-01-13,2022-06-08,Quarantined,1623487.51
